Location ID,Time,Recorder,Rec Count,Page,Segment,Direction,Count,Gender ,Age_Y,Age_O,Helmet,Wrong way,Sidewalk,Distracted,Pedestrian,Notes,Construction
132,PM,Amira Mareick,41,1,2,2,,,,,,,,9,,,
132,PM,Amira Mareick,41,1,2,3,10,2,,,,3,,,,,
132,PM,Amira Mareick,41,1,2,4,10,4,,,1,3,,3,,,
132,PM,Amira Mareick,41,1,3,1,,,,,,,,16,,,
132,PM,Amira Mareick,41,1,3,2,6,1,,,1,,,7,,,
132,PM,Amira Mareick,41,1,3,3,6,2,,,2,2,,2,,,
132,PM,Amira Mareick,41,1,3,4,2,,,,,2,,6,,,
132,PM,Amira Mareick,41,1,4,1,2,,,,,,,13,,,
132,PM,Amira Mareick,41,1,4,2,9,,,,,,,8,,,
132,PM,Amira Mareick,41,1,4,3,7,2,,,1,3,,,,,
132,PM,Amira Mareick,41,1,4,4,14,,,,1,4,1,2,,,
132,PM,Amira Mareick,41,2,1,1,,,,,,,,,9,,
132,PM,Amira Mareick,41,2,1,2,4,1,,,,2,2,,4,,
132,PM,Amira Mareick,41,2,1,3,9,1,,,2,3,4,,12,,
132,PM,Amira Mareick,41,2,1,4,5,1,,,,1,2,1,1,,
132,PM,Amira Mareick,41,2,2,1,3,,,,,,,,2,,
132,PM,Amira Mareick,41,2,2,2,1,1,,,,,,,10,,
132,PM,Amira Mareick,41,2,2,3,5,,,,3,1,1,1,5,,
132,PM,Amira Mareick,41,2,2,4,1,,,,,,,,,,
132,PM,Amira Mareick,41,2,3,1,1,,,,,,,,5,,
132,PM,Amira Mareick,41,2,3,2,2,,,,,,,,15,,
132,PM,Amira Mareick,41,2,3,3,7,2,,,4,,2,,4,,
132,PM,Amira Mareick,41,2,3,4,5,1,,,1,1,1,,1,,
132,PM,Amira Mareick,41,2,4,1,,,,,,,,,5,,
132,PM,Amira Mareick,41,2,4,2,4,,,,,,1,,4,,
132,PM,Amira Mareick,41,2,4,3,14,2,,,2,,,1,4,,
132,PM,Amira Mareick,41,2,4,4,6,1,,,1,2,1,,,,
134,AM,Haley Masters,41,1,1,1,6,5,,,,,6,,6,,
134,AM,Haley Masters,41,1,1,2,2,,,,,,2,,5,,
134,AM,Haley Masters,41,1,1,3,3,,,,,,1,,5,,
134,AM,Haley Masters,41,1,1,4,6,,,,,,5,,9,,
134,AM,Haley Masters,41,1,2,1,12,4,,,,,9,4,4,,
134,AM,Haley Masters,41,1,2,2,,,,,,,,,2,,
134,AM,Haley Masters,41,1,2,3,,,,,,,,,6,,
134,AM,Haley Masters,41,1,2,4,17,4,,1,1,,10,2,14,,
134,AM,Haley Masters,41,1,3,1,2,2,,,,,2,,6,,
134,AM,Haley Masters,41,1,3,2,2,,,,,,,,5,,
134,AM,Haley Masters,41,1,3,3,6,3,,,,,3,3,5,,
134,AM,Haley Masters,41,1,3,4,8,4,,,,,7,1,12,,
134,AM,Haley Masters,41,1,4,1,9,6,,,,,9,1,7,,
134,AM,Haley Masters,41,1,4,2,7,5,,,1,,7,,4,,
134,AM,Haley Masters,41,1,4,3,5,1,,,,,,,7,,
134,AM,Haley Masters,41,1,4,4,16,4,,,2,,11,1,10,,
134,AM,Haley Masters,41,2,1,1,5,,,,,,5,,20,"REV: Vol mistakenly added skateboarders to ""Count"" column instead of ""Ped"" -sb",
134,AM,Haley Masters,41,2,1,2,1,,,,,,1,,8,,
134,AM,Haley Masters,41,2,1,3,,,,,,,,,4,,
134,AM,Haley Masters,41,2,1,4,13,,,1,1,,10,,16,,
134,AM,Haley Masters,41,2,2,1,24,,,,,,16,,26,,
134,AM,Haley Masters,41,2,2,2,2,,,,,,2,,5,,
134,AM,Haley Masters,41,2,2,3,6,,,,,,5,,4,,
134,AM,Haley Masters,41,2,2,4,26,,,,,1,19,,15,,
134,AM,Haley Masters,41,2,3,1,12,,,,3,,2,,12,,
134,AM,Haley Masters,41,2,3,2,2,,,,,,,,8,,
134,AM,Haley Masters,41,2,3,3,4,,,,1,,,,6,,
134,AM,Haley Masters,41,2,3,4,21,,,,2,1,1,,20,,
134,AM,Haley Masters,41,2,4,1,5,,,,1,,,,18,,
134,AM,Haley Masters,41,2,4,2,1,,,,,,,,6,,
134,AM,Haley Masters,41,2,4,3,7,,,,1,,,,8,,
134,AM,Haley Masters,41,2,4,4,12,,,,1,,2,,13,,
134,PM,,41,1,1,1,6,3,,,,,7,2,21,disregard peds & skateboards - too many to keep track,
134,PM,,41,1,1,2,19,6,,,,,17,1,29,,
134,PM,,41,1,1,3,11,4,,,2,,4,,7,,
134,PM,,41,1,1,4,8,,,,2,,5,1,5,,
134,PM,,41,1,2,1,9,2,,,,,9,4,13,,
134,PM,,41,1,2,2,20,7,,,,,20,4,35,,
134,PM,,41,1,2,3,10,3,,,2,,7,4,13,,
134,PM,,41,1,2,4,8,2,,,2,,5,1,7,,
134,PM,,41,1,3,1,25,13,,,,,25,3,20,,
134,PM,,41,1,3,2,27,15,,,,,25,,14,,
134,PM,,41,1,3,3,22,2,,,2,,13,3,1,,
134,PM,,41,1,3,4,6,1,,,,,6,,2,,
134,PM,,41,1,4,1,10,6,1,,1,,10,2,,,
134,PM,,41,1,4,2,25,15,,,,,24,,,,
134,PM,,41,1,4,3,23,10,,,1,,15,1,,,
134,PM,,41,1,4,4,14,3,,,1,,3,2,,,
134,PM,,41,2,1,1,5,4,,,,,4,,,,
134,PM,,41,2,1,2,30,16,,,2,,30,2,,,
134,PM,,41,2,1,3,24,7,,,1,,15,2,,,
134,PM,,41,2,1,4,6,1,,,2,,5,1,,,
134,PM,,41,2,2,1,3,,,,,,3,,,,
134,PM,,41,2,2,2,22,11,,,,,17,1,,,
134,PM,,41,2,2,3,10,1,,,3,,3,,,,
134,PM,,41,2,2,4,12,4,,,1,,7,,,,
134,PM,,41,2,3,1,6,3,,,,,3,,,,
134,PM,,41,2,3,2,14,7,,,,,11,,,,
134,PM,,41,2,3,3,11,4,,,1,,7,,,,
134,PM,,41,2,3,4,4,2,,,,,4,,,,
134,PM,,41,2,4,1,9,4,,,1,,9,,,,
134,PM,,41,2,4,2,21,12,,,2,,20,,,,
134,PM,,41,2,4,3,8,3,,,,,4,1,,,
134,PM,,41,2,4,4,13,5,,,1,,8,1,,,
135,AM,Haley Masters,41,1,1,1,10,3,2,,1,,8,,8,,
135,AM,Haley Masters,41,1,1,2,1,,,1,1,,,,4,,
135,AM,Haley Masters,41,1,1,3,3,1,1,1,,,2,,2,,
135,AM,Haley Masters,41,1,1,4,10,,,,1,,11,,16,,
135,AM,Haley Masters,41,1,2,1,17,5,3,,,,14,1,7,,
135,AM,Haley Masters,41,1,2,2,4,1,,,2,,4,,11,,
135,AM,Haley Masters,41,1,2,3,,,,,,,,,3,,
135,AM,Haley Masters,41,1,2,4,13,3,2,,,,9,3,7,,
135,AM,Haley Masters,41,1,3,1,11,4,1,,1,,8,,9,,
135,AM,Haley Masters,41,1,3,2,4,,,,,,3,,5,,
135,AM,Haley Masters,41,1,3,3,,,,,,,,,5,,
135,AM,Haley Masters,41,1,3,4,5,3,2,,1,,4,,12,,
135,AM,Haley Masters,41,1,4,1,4,1,1,,1,,5,,10,,
135,AM,Haley Masters,41,1,4,2,1,,,,,,1,,12,,
135,AM,Haley Masters,41,1,4,3,,,,,,,,,7,,
135,AM,Haley Masters,41,1,4,4,5,,,,1,,3,1,26,,
135,AM,Haley Masters,41,2,1,1,5,,,,,,6,,10,"1 scooter, 1 motorized scooter, 1 unicycle, ",
135,AM,Haley Masters,41,2,1,2,12,5,3,,2,,13,,6,,
135,AM,Haley Masters,41,2,1,3,2,1,,,1,,2,,5,,
135,AM,Haley Masters,41,2,1,4,5,2,1,,,,2,1,15,,
135,AM,Haley Masters,41,2,2,1,13,4,,,3,,10,1,13,,
135,AM,Haley Masters,41,2,2,2,6,2,,,,,5,,9,,
135,AM,Haley Masters,41,2,2,3,2,,,,,,2,,4,,
135,AM,Haley Masters,41,2,2,4,5,5,,,,,8,3,21,,
135,AM,Haley Masters,41,2,3,1,8,5,,,,,8,2,17,,
135,AM,Haley Masters,41,2,3,2,4,,,,,,3,,10,,
135,AM,Haley Masters,41,2,3,3,3,,,,,,2,1,8,,
135,AM,Haley Masters,41,2,3,4,17,10,,,,,13,7,39,,
135,AM,Haley Masters,41,2,4,1,19,4,,,1,,18,1,8,,
135,AM,Haley Masters,41,2,4,2,12,2,,,1,,8,2,8,,
135,AM,Haley Masters,41,2,4,3,1,1,,,1,,1,,2,,
135,AM,Haley Masters,41,2,4,4,36,4,,,3,,16,4,20,,
135,PM,Kevina Tidwell,42,1,1,1,4,1,,,,,4,,5,Peds are undercounted - too many to record,
135,PM,Kevina Tidwell,42,1,1,2,3,,,,,1,3,,11,,
135,PM,Kevina Tidwell,42,1,1,3,6,,,,,,2,,6,,
135,PM,Kevina Tidwell,42,1,1,4,2,1,,,,,2,,7,,
135,PM,Kevina Tidwell,42,1,2,1,5,1,,,,,5,,15,,
135,PM,Kevina Tidwell,42,1,2,2,6,2,,,1,3,6,,19,,
135,PM,Kevina Tidwell,42,1,2,3,15,4,,,,3,7,3,23,,
135,PM,Kevina Tidwell,42,1,2,4,5,2,,,1,2,5,1,5,,
135,PM,Kevina Tidwell,42,1,3,1,13,7,,,,5,12,4,14,,
135,PM,Kevina Tidwell,42,1,3,2,10,1,,,1,4,8,,5,,
135,PM,Kevina Tidwell,42,1,3,3,20,13,,,1,3,9,,13,,
135,PM,Kevina Tidwell,42,1,3,4,2,,,,,1,1,,6,,
135,PM,Kevina Tidwell,42,1,4,1,12,4,,,,4,11,,3,,
135,PM,Kevina Tidwell,42,1,4,2,15,5,,,1,6,15,1,6,,
135,PM,Kevina Tidwell,42,1,4,3,20,3,,,1,5,7,,12,,
135,PM,Kevina Tidwell,42,1,4,4,6,1,,,,3,4,,1,,
135,PM,Kevina Tidwell,42,2,1,1,7,2,,,,6,7,,2,"Almost all N/S riders on Rural ride on sidewalk, no bike lanes + tons of fast moving cars. Too many peds to count, lots on scooters & skateboards.
",
135,PM,Kevina Tidwell,42,2,1,2,9,2,,,,6,7,1,8,,
135,PM,Kevina Tidwell,42,2,1,3,12,4,,,1,4,4,,12,,
135,PM,Kevina Tidwell,42,2,1,4,3,,,,,3,3,1,,,
135,PM,Kevina Tidwell,42,2,2,1,10,3,,,,10,10,,,,
135,PM,Kevina Tidwell,42,2,2,2,9,4,,1,2,8,8,1,,,
135,PM,Kevina Tidwell,42,2,2,3,10,2,,,,5,5,,,,
135,PM,Kevina Tidwell,42,2,2,4,6,2,,,,2,2,,,,
135,PM,Kevina Tidwell,42,2,3,1,6,1,,,3,5,5,,,,
135,PM,Kevina Tidwell,42,2,3,2,17,4,,1,1,15,15,3,,,
135,PM,Kevina Tidwell,42,2,3,3,16,4,,,1,7,7,,3,,
135,PM,Kevina Tidwell,42,2,3,4,6,1,,,1,5,5,1,1,,
135,PM,Kevina Tidwell,42,2,4,1,10,3,,,,10,5,1,,,
135,PM,Kevina Tidwell,42,2,4,2,13,4,,,2,12,3,1,,,
135,PM,Kevina Tidwell,42,2,4,3,15,6,,,,9,7,2,,,
135,PM,Kevina Tidwell,42,2,4,4,9,2,,,,7,3,1,,,
136,AM,Lea Wilson,42,1,1,1,9,2,,,1,2,9,,2,"direction difficult to document at this location. Almost all coming
 from S heading nb turn onto path. no one makes eye contact, no one 
smiles ignore each other completely ",
136,AM,Lea Wilson,42,1,1,2,,,,,,,,,16,,
136,AM,Lea Wilson,42,1,1,3,,,,,,,,,,,
136,AM,Lea Wilson,42,1,1,4,,,,,,,,,2,,
136,AM,Lea Wilson,42,1,2,1,13,2,,,2,2,13,,5,,
136,AM,Lea Wilson,42,1,2,2,7,2,,,1,3,6,,10,,
136,AM,Lea Wilson,42,1,2,3,,,,,,,,,,,
136,AM,Lea Wilson,42,1,2,4,8,2,,,,2,5,,1,,
136,AM,Lea Wilson,42,1,3,1,11,4,,,1,1,,,3,,
136,AM,Lea Wilson,42,1,3,2,4,2,,,1,2,,,12,,
136,AM,Lea Wilson,42,1,3,3,1,,,,,1,,,1,,
136,AM,Lea Wilson,42,1,3,4,1,1,,,,1,,,,,
136,AM,Lea Wilson,42,1,4,1,17,4,,,2,2,2,,7,,
136,AM,Lea Wilson,42,1,4,2,7,2,,,1,4,,,16,,
136,AM,Lea Wilson,42,1,4,3,3,1,,,,1,,,2,,
136,AM,Lea Wilson,42,1,4,4,3,2,,,,,,,1,,
136,AM,Lea Wilson,42,2,1,1,13,3,,,2,,12,1,11,,
136,AM,Lea Wilson,42,2,1,2,4,,,,1,1,3,,5,,
136,AM,Lea Wilson,42,2,1,3,,,,,,,,,,,
136,AM,Lea Wilson,42,2,1,4,5,1,,,,2,1,1,9,,
136,AM,Lea Wilson,42,2,2,1,31,8,,,5,5,28,1,11,,
136,AM,Lea Wilson,42,2,2,2,2,1,,,,1,2,,3,,
136,AM,Lea Wilson,42,2,2,3,1,,,,,,,,1,,
136,AM,Lea Wilson,42,2,2,4,8,2,,,,2,1,,,,
136,AM,Lea Wilson,42,2,3,1,13,3,,,4,2,12,,7,,
136,AM,Lea Wilson,42,2,3,2,3,,,,,,2,,6,,
136,AM,Lea Wilson,42,2,3,3,,,,,,,,,2,,
136,AM,Lea Wilson,42,2,3,4,2,,,,,,,,2,,
136,AM,Lea Wilson,42,2,4,1,15,5,,,3,2,15,1,6,,
136,AM,Lea Wilson,42,2,4,2,2,,,,1,,2,,4,,
136,AM,Lea Wilson,42,2,4,3,,,,,,,,,2,,
136,AM,Lea Wilson,42,2,4,4,1,1,,,,1,1,,2,,
137,AM,Paul Leitman,43,1,1,1,1,,,,,,,,2,,
137,AM,Paul Leitman,43,1,1,2,2,,,,1,,1,1,2,,
137,AM,Paul Leitman,43,1,1,3,1,,,,,,1,,6,,
137,AM,Paul Leitman,43,1,1,4,,,,,,,,,3,,
137,AM,Paul Leitman,43,1,2,1,1,,,,,,1,1,4,,
137,AM,Paul Leitman,43,1,2,2,,,,,,,,,4,,
137,AM,Paul Leitman,43,1,2,3,2,,,,,,2,2,3,,
137,AM,Paul Leitman,43,1,2,4,,,,,1,,,,4,,
137,AM,Paul Leitman,43,1,3,1,2,,,,,,2,2,4,,
137,AM,Paul Leitman,43,1,3,2,,,,,,,,,6,,
137,AM,Paul Leitman,43,1,3,3,,,,,,,,,5,,
137,AM,Paul Leitman,43,1,3,4,1,,,,,,1,,1,,
137,AM,Paul Leitman,43,1,4,1,3,1,,,2,,1,1,,,
137,AM,Paul Leitman,43,1,4,2,,,,,,,,,7,,
137,AM,Paul Leitman,43,1,4,3,1,,,,,,1,,2,,
137,AM,Paul Leitman,43,1,4,4,2,2,,,,,2,,7,,
137,AM,Paul Leitman,43,2,1,1,1,,,1,,,,,,,
137,AM,Paul Leitman,43,2,1,2,2,1,,,,,2,1,4,,
137,AM,Paul Leitman,43,2,1,3,1,,,,,,1,1,4,,
137,AM,Paul Leitman,43,2,1,4,,,,,,,,,4,,
137,AM,Paul Leitman,43,2,2,1,1,,,,1,,,1,,,
137,AM,Paul Leitman,43,2,2,2,1,,,,,,1,,5,,
137,AM,Paul Leitman,43,2,2,3,,,,,,,,,,,
137,AM,Paul Leitman,43,2,2,4,2,,,,,,,,,,
137,AM,Paul Leitman,43,2,3,1,4,1,,,2,,2,2,,,
137,AM,Paul Leitman,43,2,3,2,1,,,,,,1,1,2,,
137,AM,Paul Leitman,43,2,3,3,,,,,,,,,6,,
137,AM,Paul Leitman,43,2,3,4,,,,,,,,,1,,
137,AM,Paul Leitman,43,2,4,1,,,,,,,,,,,
137,AM,Paul Leitman,43,2,4,2,2,,,,,,2,,3,,
137,AM,Paul Leitman,43,2,4,3,1,,,,1,,1,,,,
137,AM,Paul Leitman,43,2,4,4,,,,,,,,,,,
137,PM,Dani Moore,44,1,1,1,1,,,,,,,,5,,
137,PM,Dani Moore,44,1,1,2,1,,,,,,,1,5,,
137,PM,Dani Moore,44,1,1,3,2,,,,,1,2,,2,,
137,PM,Dani Moore,44,1,1,4,1,,,,1,,1,,7,,
137,PM,Dani Moore,44,1,2,1,,,,,,,,,1,,
137,PM,Dani Moore,44,1,2,2,1,,,,,,1,1,10,,
137,PM,Dani Moore,44,1,2,3,,,,,,,,,1,,
137,PM,Dani Moore,44,1,2,4,2,,,,,1,2,,1,,
137,PM,Dani Moore,44,1,3,1,3,1,,,1,2,3,,3,,
137,PM,Dani Moore,44,1,3,2,,,,,,,,,9,,
137,PM,Dani Moore,44,1,3,3,,,,,,,,,4,,
137,PM,Dani Moore,44,1,3,4,,,,,,,,,1,,
137,PM,Dani Moore,44,1,4,1,3,1,,,1,2,2,1,4,,
137,PM,Dani Moore,44,1,4,2,2,,,,,,1,,6,,
137,PM,Dani Moore,44,1,4,3,,,,,,,,,,,
137,PM,Dani Moore,44,1,4,4,,,,,,,,,3,,
137,PM,Dani Moore,44,2,1,1,,,,,,,,,2,,
137,PM,Dani Moore,44,2,1,2,1,1,,,,,1,,10,,
137,PM,Dani Moore,44,2,1,3,,,,,,,,,2,,
137,PM,Dani Moore,44,2,1,4,1,,,,,,1,1,1,,
137,PM,Dani Moore,44,2,2,1,2,,,,1,,2,,2,,
137,PM,Dani Moore,44,2,2,2,2,,,,2,,1,,2,,
137,PM,Dani Moore,44,2,2,3,,,,,,,,,3,,
137,PM,Dani Moore,44,2,2,4,,,,,,,,,2,,
137,PM,Dani Moore,44,2,3,1,1,1,,,,,1,,,,
137,PM,Dani Moore,44,2,3,2,2,,,,,,2,1,6,,
137,PM,Dani Moore,44,2,3,3,2,1,,,,1,2,,2,,
137,PM,Dani Moore,44,2,3,4,1,,,,,,1,,9,,
137,PM,Dani Moore,44,2,4,1,1,,,,,,,,2,,
137,PM,Dani Moore,44,2,4,2,1,,,,1,,,,4,,
137,PM,Dani Moore,44,2,4,3,1,,,,,1,1,,,,
137,PM,Dani Moore,44,2,4,4,1,,,,,1,1,,3,,
138,PM,Dani Moore,44,1,1,1,8,1,,1,,1,8,1,4,,
138,PM,Dani Moore,44,1,1,2,5,,,,,2,5,,9,,
138,PM,Dani Moore,44,1,1,3,1,1,,,,,1,,2,,
138,PM,Dani Moore,44,1,1,4,2,1,,,,,2,,5,,
138,PM,Dani Moore,44,1,2,1,3,,,,,,3,1,3,,
138,PM,Dani Moore,44,1,2,2,7,2,,,1,2,7,3,10,,
138,PM,Dani Moore,44,1,2,3,2,,,,,,2,1,,,
138,PM,Dani Moore,44,1,2,4,1,,,,,1,1,,9,,
138,PM,Dani Moore,44,1,3,1,2,1,,,,1,2,,2,,
138,PM,Dani Moore,44,1,3,2,12,5,,,1,3,12,3,7,,
138,PM,Dani Moore,44,1,3,3,3,,,,,3,3,,,,
138,PM,Dani Moore,44,1,3,4,4,1,,,,,4,2,3,,
138,PM,Dani Moore,44,1,4,1,2,1,,,,2,2,,2,,
138,PM,Dani Moore,44,1,4,2,5,1,,,1,1,5,,5,,
138,PM,Dani Moore,44,1,4,3,1,1,,,,,1,1,7,,
138,PM,Dani Moore,44,1,4,4,0,,,,,,,,4,,
138,PM,Dani Moore,44,2,1,1,8,,,,,,8,,8,,
138,PM,Dani Moore,44,2,1,2,13,2,,,2,1,13,,7,,
138,PM,Dani Moore,44,2,1,3,1,,,,,,1,,3,,
138,PM,Dani Moore,44,2,1,4,3,1,,1,,2,3,,4,,
138,PM,Dani Moore,44,2,2,1,1,,,,,,1,,1,,
138,PM,Dani Moore,44,2,2,2,6,,,1,2,2,6,,9,,
138,PM,Dani Moore,44,2,2,3,1,1,,,1,,1,,2,,
138,PM,Dani Moore,44,2,2,4,1,,,,,1,1,1,9,,
138,PM,Dani Moore,44,2,3,1,1,1,,,,,2,,1,,
138,PM,Dani Moore,44,2,3,2,7,1,,,2,4,11,1,3,,
138,PM,Dani Moore,44,2,3,3,1,1,,,1,1,5,,4,,
138,PM,Dani Moore,44,2,3,4,1,,,,,1,2,,6,,
138,PM,Dani Moore,44,2,4,1,2,2,,,,1,,,1,,
138,PM,Dani Moore,44,2,4,2,11,1,1,1,1,2,,1,4,,
138,PM,Dani Moore,44,2,4,3,5,,1,,,1,,3,1,,
138,PM,Dani Moore,44,2,4,4,2,,,,,1,,,7,,
139,AM,Victoria Voto,45,1,1,1,15,4,,,6,,,3,9," 
 ",
139,AM,Victoria Voto,45,1,1,2,3,,,,3,,,,1,,
139,AM,Victoria Voto,45,1,1,3,1,,,,,,1,,3,,
139,AM,Victoria Voto,45,1,1,4,1,,1,,,1,1,,,,
139,AM,Victoria Voto,45,1,2,1,16,4,,2,8,,,5,2,,
139,AM,Victoria Voto,45,1,2,2,,,,,,,,,4,,
139,AM,Victoria Voto,45,1,2,3,1,,,,,,1,,3,,
139,AM,Victoria Voto,45,1,2,4,,,,,,,,,1,,
139,AM,Victoria Voto,45,1,3,1,14,5,,,8,,,1,6,,
139,AM,Victoria Voto,45,1,3,2,,,,,,,,,1,,
139,AM,Victoria Voto,45,1,3,3,2,,,,1,,2,,2,,
139,AM,Victoria Voto,45,1,3,4,1,,,,1,,,,2,,
139,AM,Victoria Voto,45,1,4,1,,,,,,,,,,,
139,AM,Victoria Voto,45,1,4,2,,,,,,,,,,,
139,AM,Victoria Voto,45,1,4,3,,,,,,,,,,,
139,AM,Victoria Voto,45,1,4,4,,,,,,,,,,,
139,AM,Victoria Voto,45,2,1,1,10,,,,5,,,2,6,"Due to traffic accident (ped-involved) @ 8-8:08a I was unable to collect 
data, I assisted in calling 911.",
139,AM,Victoria Voto,45,2,1,2,,,,,,,,,4,,
139,AM,Victoria Voto,45,2,1,3,2,,,,,1,1,,,,
139,AM,Victoria Voto,45,2,1,4,,,,,,,,,,,
139,AM,Victoria Voto,45,2,2,1,22,8,,,8,,,5,2,,
139,AM,Victoria Voto,45,2,2,2,3,2,,2,3,,,,5,,
139,AM,Victoria Voto,45,2,2,3,,,,,,,,,4,,
139,AM,Victoria Voto,45,2,2,4,,,,,,,,,,,
139,AM,Victoria Voto,45,2,3,1,56,18,,,10,,,11,2,,
139,AM,Victoria Voto,45,2,3,2,8,,4,,7,,,,1,,
139,AM,Victoria Voto,45,2,3,3,1,,,,,,1,,4,,
139,AM,Victoria Voto,45,2,3,4,,,,,,,,,,,
139,AM,Victoria Voto,45,2,4,1,44,14,,,11,,,8,3,,
139,AM,Victoria Voto,45,2,4,2,1,1,,,1,,,,1,,
139,AM,Victoria Voto,45,2,4,3,6,2,,,,1,6,1,3,,
139,AM,Victoria Voto,45,2,4,4,2,,,,2,2,,,3,,
139,PM,Scott Walters,46,1,1,1,4,2,,,2,,,1,4,,
139,PM,Scott Walters,46,1,1,2,25,5,,,3,,,1,6,,
139,PM,Scott Walters,46,1,1,3,1,,,,,,,,1,,
139,PM,Scott Walters,46,1,1,4,2,,,,,,2,,,,
139,PM,Scott Walters,46,1,2,1,15,9,,,1,,,,5,,
139,PM,Scott Walters,46,1,2,2,27,10,,1,2,1,1,5,1,,
139,PM,Scott Walters,46,1,2,3,3,1,,,,,2,,,,
139,PM,Scott Walters,46,1,2,4,2,,,,,1,2,,,,
139,PM,Scott Walters,46,1,3,1,4,4,,,1,,,,7,,
139,PM,Scott Walters,46,1,3,2,26,10,,1,9,,1,3,3,,
139,PM,Scott Walters,46,1,3,3,4,2,,,,2,4,,2,,
139,PM,Scott Walters,46,1,3,4,1,,,,,,,,1,,
139,PM,Scott Walters,46,1,4,1,10,13,,,1,,,,3,,
139,PM,Scott Walters,46,1,4,2,27,,,,10,,,,8,,
139,PM,Scott Walters,46,1,4,3,4,,,,,2,4,,1,,
139,PM,Scott Walters,46,1,4,4,2,,,,,1,2,,,,
139,PM,Scott Walters,46,2,1,1,7,3,,,2,1,,,2,,
139,PM,Scott Walters,46,2,1,2,15,6,,,4,,,1,3,,
139,PM,Scott Walters,46,2,1,3,,,,,,,,,,,
139,PM,Scott Walters,46,2,1,4,3,,,,,1,3,,,,
139,PM,Scott Walters,46,2,2,1,7,,,,,1,,5,,,
139,PM,Scott Walters,46,2,2,2,29,3,,,17,,,4,,,
139,PM,Scott Walters,46,2,2,3,4,,,,,1,4,2,,,
139,PM,Scott Walters,46,2,2,4,,,,,,,,1,,,
139,PM,Scott Walters,46,2,3,1,8,5,1,,,4,,1,4,,
139,PM,Scott Walters,46,2,3,2,23,4,,,,8,,,6,,
139,PM,Scott Walters,46,2,3,3,3,,,,,,3,,,,
139,PM,Scott Walters,46,2,3,4,1,,,,,,1,,1,,
139,PM,Scott Walters,46,2,4,1,5,3,,,,,,,14,,
139,PM,Scott Walters,46,2,4,2,34,14,,,9,1,,,8,,
139,PM,Scott Walters,46,2,4,3,2,,,,,1,2,,2,,
139,PM,Scott Walters,46,2,4,4,,,,,,2,3,,1,,
140,AM,Dawn Ratcliffe,47,1,1,1,,,,,,,,,9,,
140,AM,Dawn Ratcliffe,47,1,1,2,1,,,,1,,,,,,
140,AM,Dawn Ratcliffe,47,1,1,3,,,,,,,,,7,,
140,AM,Dawn Ratcliffe,47,1,1,4,3,,,,1,,,,6,,
140,AM,Dawn Ratcliffe,47,1,2,1,2,,,,1,,,,10,,
140,AM,Dawn Ratcliffe,47,1,2,2,1,,,,1,,,,7,,
140,AM,Dawn Ratcliffe,47,1,2,3,1,,,,1,,,,4,,
140,AM,Dawn Ratcliffe,47,1,2,4,1,,,,1,,,,13,,
140,AM,Dawn Ratcliffe,47,1,3,1,1,,,,,,,,4,,
140,AM,Dawn Ratcliffe,47,1,3,2,1,,,,,,,,,,
140,AM,Dawn Ratcliffe,47,1,3,3,1,1,,,,,1,,6,,
140,AM,Dawn Ratcliffe,47,1,3,4,6,1,,,1,1,4,,6,,
140,AM,Dawn Ratcliffe,47,1,4,1,1,,,,1,,,,5,,
140,AM,Dawn Ratcliffe,47,1,4,2,,,,,,,,,1,,
140,AM,Dawn Ratcliffe,47,1,4,3,1,,,,,,1,,4,,
140,AM,Dawn Ratcliffe,47,1,4,4,,,,,,,,,3,,
140,AM,Dawn Ratcliffe,47,2,1,1,2,,,,1,,1,,9,,
140,AM,Dawn Ratcliffe,47,2,1,2,2,1,,,,,2,,,,
140,AM,Dawn Ratcliffe,47,2,1,3,4,3,,,2,,3,,5,,
140,AM,Dawn Ratcliffe,47,2,1,4,,,,,,,,,10,,
140,AM,Dawn Ratcliffe,47,2,2,1,,,,,,,,,1,,
140,AM,Dawn Ratcliffe,47,2,2,2,1,1,,,,,,,1,,
140,AM,Dawn Ratcliffe,47,2,2,3,1,,,,,,1,,11,,
140,AM,Dawn Ratcliffe,47,2,2,4,1,,,,1,,1,,3,,
140,AM,Dawn Ratcliffe,47,2,3,1,1,,,,,,,,3,,
140,AM,Dawn Ratcliffe,47,2,3,2,,,,,,,,,,,
140,AM,Dawn Ratcliffe,47,2,3,3,1,,,,,,1,,9,,
140,AM,Dawn Ratcliffe,47,2,3,4,1,,,,1,,1,,1,,
140,AM,Dawn Ratcliffe,47,2,4,1,1,,,,,,1,,4,,
140,AM,Dawn Ratcliffe,47,2,4,2,,,,,,,,,3,,
140,AM,Dawn Ratcliffe,47,2,4,3,1,,,,,,1,,2,,
140,AM,Dawn Ratcliffe,47,2,4,4,1,,,,,,1,,9,,
141,AM,Brian Samson,48,1,1,1,8,2,,,7,,,,, Bike Lanes closed (NB/SB). NB sidewalk closed ,
141,AM,Brian Samson,48,1,1,2,1,1,,,,,1,,1,,
141,AM,Brian Samson,48,1,1,3,,,,,,,,,,,
141,AM,Brian Samson,48,1,1,4,1,,,,,,,,,,
141,AM,Brian Samson,48,1,2,1,7,2,,1,3,,1,3,1,,
141,AM,Brian Samson,48,1,2,2,2,,,,1,,,,1,,
141,AM,Brian Samson,48,1,2,3,,,,,,,,,2,,
141,AM,Brian Samson,48,1,2,4,,,,,,,,,2,,
